	A-ID	BIOLOGY1	BIOLOGY2	BIOLOGY_prac	CHEMISTRY1	CHEMISTRY2	CHEMISTRY_prac	ENGLISH1	ENGLISH2	ISLAMIYAT1	ISLAMIYAT2	MATHEMATICS1	MATHEMATICS2	PAKSTUDIES1	PAKSTUDIES2	PHYSICS1	PHYSICS2	PHYSICS_prac	URDU1	URDU2
10874	836104	37	10	26.0	46	45	25.0	39	40.0	44	45	30	60	40	40.0	41	37	22.0	47	44
10875	836105	29	4	27.0	27	28	15.0	37	19.0	22	30	29	34	44	26.0	41	36	20.0	27	19
10876	836107	34	2	25.0	42	39	25.0	32	28.0	46	47	47	53	33	29.0	45	41	22.0	51	35
10877	836108	38	7	28.0	31	26	21.0	25	21.0	38	45	30	48	46	25.0	37	37	22.0	31	35
10878	836110	32	10	28.0	37	44	27.0	44	28.0	41	44	33	62	39	39.0	36	35	23.0	45	46
10879	836111	25	7	30.0	23	16	13.0	54	28.0	44	35	39	37	44	20.0	49	39	19.0	47	28
10880	836113	31	4	28.0	20	26	24.0	32	18.0	33	26	25	30	42	23.0	33	34	26.0	29	25
10881	836117	38	4	29.0	25	30	17.0	27	30.0	45	47	48	34	40	37.0	45	37	22.0	46	34
10882	836121	44	4	28.0	26	26	19.0	36	18.0	41	37	42	36	40	34.0	48	29	27.0	41	28
10883	836125	39	4	29.0	33	25	25.0	26	25.0	39	42	43	25	37	26.0	48	37	21.0	30	29
10884	836127	36	7	30.0	44	31	29.0	45	37.0	40	47	41	47	34	40.0	49	41	16.0	39	38
10885	836134	40	10	18.0	49	38	25.0	41	25.0	42	43	39	59	42	41.0	48	40	26.0	41	46
10886	836136	38	13	26.0	40	40	26.0	53	44.0	42	47	33	47	40	39.0	54	43	21.0	46	46
10887	836137	42	8	18.0	29	38	24.0	44	39.0	39	47	38	39	40	39.0	57	42	22.0	41	42
10888	836138	39	7	18.0	45	42	24.0	59	42.0	39	47	32	48	40	39.0	55	35	20.0	47	28
10889	836139	32	4	25.0	27	34	26.0	39	25.0	38	47	27	38	36	38.0	49	29	24.0	29	33
10890	836140	46	5	26.0	39	41	24.0	51	38.0	44	47	29	46	42	39.0	52	40	23.0	46	40
10891	836141	47	4	27.0	55	43	25.0	64	49.0	44	48	39	49	41	39.0	54	41	26.0	47	46
10892	836142	46	6	25.0	52	44	26.0	67	47.0	46	46	34	53	38	43.0	54	42	26.0	50	44
10893	836143	44	8	24.0	44	43	26.0	57	43.0	38	47	33	46	40	43.0	54	36	22.0	51	50
10894	836144	44	10	27.0	38	45	28.0	65	54.0	43	47	54	70	43	43.0	51	37	25.0	54	54
10895	836145	46	7	25.0	33	39	25.0	35	25.0	38	47	25	52	36	38.0	48	40	21.0	40	31
10896	836149	47	9	30.0	48	43	29.0	62	49.0	44	48	45	46	43	43.0	55	39	28.0	48	44
10897	836150	41	8	23.0	47	35	25.0	46	44.0	43	47	25	46	34	42.0	52	37	25.0	45	40
10898	836151	34	2	23.0	36	31	25.0	31	19.0	37	43	29	29	32	32.0	44	30	22.0	44	36
10899	836152	28	7	25.0	24	29	25.0	32	25.0	31	47	30	36	36	36.0	46	31	19.0	37	36
10900	836154	36	4	23.0	33	33	24.0	35	44.0	29	47	28	27	38	37.0	36	39	23.0	42	27
10901	836155	43	7	28.0	32	37	25.0	45	38.0	44	46	27	34	43	41.0	47	31	23.0	44	37
10902	836157	35	3	26.0	22	29	25.0	28	26.0	36	47	25	27	36	32.0	50	29	23.0	40	32
10903	836158	35	3	27.0	43	38	24.0	34	31.0	44	44	30	35	40	40.0	54	34	25.0	35	35
10904	836163	37	4	29.0	21	31	28.0	26	20.0	41	43	32	35	35	33.0	49	34	21.0	40	37
10905	836164	45	7	29.0	41	31	27.0	37	29.0	42	45	48	40	34	37.0	42	30	22.0	37	29
10906	836165	42	10	26.0	34	36	27.0	26	25.0	42	47	35	36	35	39.0	50	30	22.0	42	29
10907	836166	41	10	28.0	31	34	27.0	39	34.0	44	47	43	31	34	38.0	53	34	24.0	42	27
10908	836167	43	10	28.0	51	41	26.0	49	45.0	45	47	53	34	43	39.0	53	35	22.0	46	36
10909	836168	31	9	28.0	27	31	27.0	45	30.0	44	40	44	35	39	33.0	51	32	20.0	40	26
10910	836169	39	9	27.0	49	34	27.0	42	32.0	48	43	51	38	42	40.0	51	33	26.0	40	48
10911	836170	37	9	27.0	27	39	25.0	40	32.0	47	47	47	42	42	38.0	54	32	19.0	43	42
10912	836171	40	9	27.0	36	36	29.0	38	39.0	44	44	40	31	40	37.0	54	35	21.0	40	29
10913	836172	34	10	26.0	20	34	26.0	31	25.0	39	41	32	37	43	35.0	51	33	25.0	40	37
10914	836173	39	11	30.0	49	34	27.0	57	39.0	45	47	40	44	41	38.0	55	37	27.0	46	32
10915	836174	46	13	30.0	46	34	27.0	57	40.0	44	48	58	44	33	39.0	50	35	23.0	46	43
10916	836176	42	12	29.0	55	42	30.0	66	49.0	47	44	47	59	41	39.0	56	35	28.0	49	46
10917	836177	38	13	26.0	45	38	27.0	63	36.0	46	45	36	54	42	38.0	56	38	21.0	48	46
10918	836244	32	25	5.0	23	27	13.0	44	15.0	37	40	43	25	40	31.0	56	31	15.0	52	35
10919	836251	31	26	10.0	35	29	10.0	36	6.0	39	40	28	32	40	30.0	54	34	10.0	54	37
10920	836253	30	24	17.0	33	16	10.0	33	8.0	37	36	31	37	38	24.0	53	25	10.0	40	31
10921	836255	27	59	0.0	25	48	0.0	27	34.0	27	45	25	31	18	39.0	27	34	0.0	49	56
10922	836256	33	57	0.0	26	40	0.0	31	29.0	38	31	17	33	17	38.0	27	38	0.0	38	48
10923	836257	33	55	0.0	44	37	0.0	58	50.0	40	43	44	63	38	35.0	43	42	0.0	49	58
10924	836273	33	41	0.0	64	43	0.0	25	37.0	37	27	36	59	45	37.0	51	41	0.0	47	44
10925	836274	35	54	0.0	53	35	0.0	25	44.0	38	41	50	50	37	25.0	41	38	0.0	60	48
10926	836282	42	55	0.0	49	25	0.0	40	42.0	41	47	45	53	44	35.0	44	58	0.0	47	61
10927	836297	43	27	19.0	44	26	19.0	38	13.0	46	13	52	13	38	17.0	44	27	16.0	25	27
10928	836337	27	26	0.0	5	46	0.0	25	29.0	38	40	46	44	26	34.0	35	29	0.0	43	52
10929	836345	43	33	10.0	43	45	13.0	40	18.0	37	38	42	9	40	40.0	45	38	16.0	25	40
10930	836347	26	22	7.0	44	37	10.0	51	11.0	39	42	42	34	40	27.0	44	39	11.0	38	43
10931	836348	25	51	0.0	56	30	0.0	48	28.0	37	45	48	55	31	37.0	44	46	0.0	54	60
10932	836349	21	36	9.0	41	33	11.0	37	31.0	40	44	57	39	36	34.0	39	41	11.0	50	49
10933	836369	28	20	5.0	39	29	11.0	30	15.0	22	30	42	44	38	28.0	31	27	14.0	25	25
10934	836370	39	28	17.0	40	32	12.0	52	37.0	42	44	61	44	40	32.0	42	45	12.0	48	48
10935	836373	39	56	0.0	43	4	0.0	25	29.0	33	37	25	58	26	28.0	33	59	0.0	36	52
10936	836389	35	14	0.0	51	35	0.0	38	21.0	37	24	31	10	39	17.0	71	25	0.0	52	36
10937	836396	28	21	7.0	45	31	12.0	31	14.0	38	38	60	46	44	19.0	44	27	11.0	43	33
10938	836402	33	35	5.0	40	34	20.0	51	38.0	37	40	48	31	43	17.0	44	37	12.0	29	32
10939	836404	14	26	0.0	40	11	0.0	26	29.0	41	23	32	34	34	14.0	41	56	0.0	36	27
10940	836405	43	29	30.0	55	39	28.0	45	42.0	37	37	73	52	45	32.0	54	42	29.0	48	47
10941	836406	38	22	17.0	47	35	19.0	47	25.0	38	37	68	53	44	22.0	54	39	17.0	39	39
10942	836411	36	20	15.0	51	43	17.0	45	34.0	40	35	66	45	45	35.0	53	37	12.0	44	47
10943	836423	37	28	6.0	40	40	10.0	25	45.0	21	42	25	51	34	34.0	20	45	5.0	50	50
10944	836426	34	17	6.0	42	32	12.0	40	33.0	37	42	28	40	35	22.0	28	39	4.0	47	47
10945	836428	37	23	20.0	54	34	13.0	40	27.0	38	40	66	47	44	27.0	48	42	28.0	41	47
10946	836429	14	25	0.0	51	29	0.0	26	46.0	22	23	34	25	19	17.0	30	33	0.0	25	33
10947	836433	29	20	6.0	20	32	12.0	48	37.0	42	41	27	44	30	23.0	38	36	5.0	45	34
10948	836436	27	20	7.0	21	29	14.0	27	29.0	45	36	33	45	23	28.0	22	38	5.0	32	17
10949	836444	29	21	6.0	55	30	13.0	35	32.0	38	40	55	37	45	37.0	45	31	13.0	47	35
10950	836462	21	20	10.0	34	26	14.0	39	25.0	41	41	52	36	41	33.0	30	38	14.0	45	34
10951	836463	29	20	7.0	20	32	14.0	37	25.0	41	42	29	37	32	34.0	47	32	13.0	53	33
10952	836473	38	68	0.0	31	52	0.0	42	29.0	38	36	50	50	36	38.0	56	62	0.0	47	59
10953	836489	21	37	10.0	38	29	26.0	38	37.0	43	38	32	50	43	39.0	22	27	25.0	55	57
10954	836498	33	34	24.0	46	42	27.0	40	38.0	48	44	41	61	35	30.0	30	39	23.0	61	54
10955	836505	34	41	16.0	51	39	24.0	48	47.0	43	41	39	50	39	36.0	40	34	24.0	54	58
10956	836516	25	24	29.0	53	30	30.0	50	48.0	48	38	46	32	48	27.0	51	44	26.0	49	52
10957	836524	21	35	10.0	46	32	24.0	44	36.0	44	40	25	39	47	37.0	32	34	26.0	53	51
10958	836529	36	44	22.0	51	40	22.0	47	34.0	48	43	53	54	37	43.0	50	40	24.0	54	49
10959	836540	16	33	30.0	54	38	28.0	38	38.0	46	39	40	34	42	26.0	28	37	22.0	52	46
10960	836603	21	20	16.0	37	42	13.0	51	20.0	49	44	32	39	41	37.0	40	20	17.0	62	46
10961	836618	48	47	17.0	50	58	23.0	53	37.0	44	43	60	75	40	47.0	55	45	25.0	49	67
10962	836620	29	41	10.0	49	52	20.0	52	31.0	40	46	39	61	38	38.0	23	45	28.0	56	61
10963	836651	28	36	0.0	45	26	0.0	29	41.0	37	39	42	38	38	38.0	48	49	0.0	44	45
10964	836653	27	32	0.0	47	9	0.0	33	32.0	27	25	37	14	25	30.0	39	19	0.0	37	29
10965	836661	47	40	0.0	58	45	0.0	32	40.0	40	40	34	44	30	36.0	31	37	0.0	55	60
10966	836665	22	33	29.0	29	43	28.0	56	31.0	47	36	58	32	35	33.0	45	31	28.0	48	49
10967	836666	6	28	15.0	38	33	25.0	27	33.0	29	34	45	36	26	19.0	37	21	18.0	34	40
10968	836701	11	30	24.0	33	38	22.0	35	56.0	40	27	40	36	34	33.0	33	29	19.0	45	45
10969	836702	25	23	23.0	30	35	25.0	34	37.0	42	32	60	41	33	34.0	50	25	24.0	47	46
10970	836704	8	26	17.0	48	38	25.0	25	33.0	36	39	25	48	36	35.0	51	34	21.0	47	48
10971	836706	52	43	0.0	31	40	0.0	25	27.0	40	33	33	33	33	39.0	29	37	0.0	46	38
10972	836710	23	24	16.0	36	38	22.0	15	25.0	37	27	34	45	29	27.0	31	32	25.0	32	30
10973	836711	20	27	16.0	26	44	25.0	27	20.0	43	30	45	34	40	29.0	45	35	20.0	41	39
10974	836714	20	26	26.0	31	31	27.0	28	31.0	39	35	25	35	26	40.0	33	28	22.0	42	53
10975	836719	32	41	30.0	20	29	29.0	25	43.0	44	45	39	51	36	47.0	27	36	30.0	50	57
10976	836724	51	49	29.0	56	50	30.0	56	54.0	48	47	35	66	40	48.0	57	47	30.0	61	55
10977	836727	20	37	24.0	43	27	28.0	40	52.0	29	45	25	53	27	43.0	39	33	25.0	54	45
10978	836729	22	25	25.0	26	32	24.0	37	25.0	37	41	25	43	26	38.0	27	34	24.0	46	50
10979	836733	23	26	28.0	25	28	26.0	25	28.0	35	43	34	41	26	43.0	37	35	23.0	48	56
10980	836739	37	40	25.0	28	41	28.0	48	52.0	48	46	44	56	38	46.0	44	42	24.0	55	58
10981	836743	14	26	25.0	13	16	26.0	31	25.0	27	29	35	30	18	40.0	15	30	25.0	40	48
10982	836744	20	32	24.0	46	25	24.0	27	44.0	33	40	31	41	26	38.0	36	29	23.0	46	47
10983	836748	24	41	27.0	27	42	25.0	35	52.0	41	45	29	42	27	45.0	44	36	27.0	55	44
10984	836753	20	27	27.0	26	27	28.0	27	29.0	26	38	29	15	21	39.0	29	30	23.0	43	44
10985	836754	13	26	25.0	25	23	24.0	44	44.0	22	35	33	35	28	30.0	27	27	23.0	34	36
10986	836757	22	31	26.0	25	28	25.0	37	30.0	32	41	44	37	29	42.0	20	35	25.0	47	54
10987	836761	20	27	26.0	20	28	26.0	30	28.0	33	43	19	32	29	42.0	20	31	23.0	46	51
10988	836763	15	14	24.0	22	24	22.0	29	21.0	23	28	29	25	17	19.0	31	21	25.0	29	32
10989	836765	22	34	28.0	21	45	24.0	34	44.0	39	46	25	41	29	43.0	46	39	26.0	54	57
10990	836768	22	29	25.0	23	40	28.0	34	39.0	35	38	32	49	30	40.0	39	30	21.0	54	45
10991	836772	25	24	25.0	25	32	24.0	38	29.0	20	31	18	39	18	27.0	20	24	20.0	30	40
10992	836777	25	33	26.0	28	39	26.0	30	37.0	29	47	29	25	18	47.0	20	35	23.0	49	52
10993	836776	20	31	25.0	25	25	27.0	25	33.0	29	41	30	38	26	43.0	34	33	25.0	47	54
10994	836778	34	45	29.0	35	35	26.0	42	44.0	45	48	50	40	40	48.0	39	42	21.0	57	59
10995	836780	25	35	25.0	20	35	28.0	38	52.0	35	45	32	46	34	40.0	45	34	25.0	46	52
10996	836781	26	32	30.0	20	41	28.0	39	53.0	39	45	43	43	31	43.0	42	35	25.0	51	60
10997	836782	20	28	28.0	22	30	26.0	28	38.0	39	41	34	41	31	39.0	27	29	22.0	48	48
10998	836785	22	36	28.0	28	35	28.0	42	37.0	39	38	39	25	35	37.0	41	40	25.0	57	57
10999	836794	20	27	24.0	25	34	25.0	26	43.0	18	45	29	43	20	34.0	34	24	20.0	32	47
11000	836797	20	30	22.0	23	28	24.0	25	38.0	41	46	28	34	24	41.0	33	28	21.0	52	55
11001	836808	29	29	24.0	33	23	20.0	40	34.0	37	46	30	36	31	42.0	23	26	21.0	45	51
11002	836813	32	36	26.0	34	36	24.0	39	35.0	46	46	34	32	34	49.0	45	35	21.0	55	55
11003	836820	20	24	21.0	32	20	22.0	25	25.0	29	42	26	42	23	41.0	30	22	22.0	37	40
11004	836837	49	44	28.0	39	35	23.0	41	44.0	45	49	48	48	29	44.0	46	47	20.0	54	55
11005	836853	32	40	28.0	39	36	22.0	34	34.0	30	45	41	31	29	44.0	29	34	21.0	61	51
11006	836854	20	38	26.0	24	20	21.0	35	40.0	19	42	28	34	23	43.0	37	34	22.0	39	51
11007	836855	36	33	27.0	34	34	20.0	48	44.0	42	48	47	43	38	44.0	43	37	21.0	60	58
11008	836856	26	38	26.0	30	31	20.0	38	42.0	36	48	45	33	31	43.0	34	38	21.0	42	56
11009	836858	33	34	20.0	45	52	24.0	57	42.0	43	43	41	71	47	49.0	43	24	22.0	54	54
11010	836862	36	20	25.0	32	60	26.0	63	36.0	41	42	36	69	26	49.0	30	16	25.0	38	44
11011	836863	32	41	26.0	51	40	25.0	55	54.0	47	47	47	75	45	49.0	52	35	24.0	55	57
11012	836864	25	20	24.0	32	30	20.0	53	41.0	34	38	46	55	33	46.0	44	26	27.0	50	42
11013	836867	31	34	25.0	53	52	26.0	53	48.0	47	44	51	66	44	49.0	53	34	25.0	61	61
11014	836868	29	23	25.0	26	27	24.0	52	41.0	42	42	55	59	38	45.0	52	24	22.0	55	53
11015	836871	24	30	24.0	47	48	23.0	41	50.0	41	44	30	72	40	49.0	37	33	24.0	58	52
11016	836875	40	46	30.0	59	58	28.0	69	66.0	49	49	66	75	50	49.0	56	41	30.0	69	58
11017	836876	41	25	0.0	26	36	0.0	25	31.0	17	32	52	33	17	30.0	43	35	0.0	29	47
11018	836877	20	20	20.0	33	27	26.0	37	31.0	21	35	29	57	36	38.0	50	16	24.0	25	33
11019	836879	32	22	23.0	49	44	24.0	47	39.0	46	40	38	70	43	46.0	45	25	21.0	55	48
11020	836884	24	21	18.0	25	34	23.0	26	32.0	28	41	28	42	35	45.0	25	29	20.0	36	48
11021	836882	45	43	27.0	57	55	27.0	59	53.0	47	47	60	72	37	50.0	53	41	27.0	62	60
11022	836886	36	35	24.0	46	43	25.0	45	59.0	47	48	47	72	43	49.0	50	40	23.0	60	58
11023	836890	28	40	23.0	43	48	23.0	57	50.0	38	41	29	62	36	47.0	31	23	26.0	51	46
11024	836892	26	14	19.0	37	31	22.0	43	32.0	33	38	32	60	30	45.0	22	20	20.0	31	42
11025	836894	39	50	30.0	56	58	28.0	62	60.0	47	49	64	64	49	48.0	55	44	26.0	69	53
11026	836896	33	44	27.0	47	43	28.0	50	45.0	48	47	39	68	40	49.0	52	43	27.0	51	51
11027	836898	35	35	29.0	48	52	28.0	53	52.0	46	46	54	63	40	46.0	52	32	22.0	59	50
11028	836902	36	38	29.0	54	56	28.0	52	53.0	46	48	39	74	47	47.0	43	36	29.0	58	55
11029	836904	34	36	25.0	42	32	24.0	36	49.0	43	43	44	62	34	43.0	41	39	24.0	45	48
11030	836907	43	48	30.0	59	59	28.0	65	65.0	48	49	69	75	50	50.0	56	58	29.0	66	59
11031	836912	30	31	26.0	43	49	27.0	52	55.0	42	45	46	69	43	46.0	50	32	23.0	59	46
11032	836916	39	57	30.0	56	58	28.0	68	62.0	47	48	62	66	50	50.0	55	51	28.0	63	53
11033	836917	34	53	27.0	37	57	27.0	47	56.0	44	47	48	73	43	50.0	41	47	29.0	60	60
11034	836919	23	24	18.0	41	51	21.0	45	51.0	44	46	26	65	28	43.0	49	39	18.0	50	47
11035	836920	20	29	18.0	40	34	22.0	46	41.0	41	37	38	65	39	44.0	43	42	23.0	39	40
11036	836921	45	25	0.0	32	25	0.0	41	17.0	30	34	26	61	36	20.0	54	44	0.0	35	37
11037	836923	34	41	26.0	53	54	26.0	49	49.0	47	48	53	74	48	48.0	56	40	23.0	58	54
11038	836924	23	35	27.0	33	48	27.0	35	47.0	41	45	38	66	40	47.0	42	38	26.0	50	37
11039	836927	26	27	20.0	36	53	23.0	46	48.0	45	46	32	59	42	47.0	45	35	26.0	59	53
11040	836928	31	31	18.0	21	29	20.0	44	25.0	28	44	58	58	23	44.0	55	26	23.0	45	42
11041	836931	44	49	29.0	56	58	28.0	62	55.0	46	47	52	69	50	50.0	54	51	23.0	65	60
11042	836934	45	34	0.0	31	50	0.0	56	49.0	42	41	36	44	23	34.0	25	39	0.0	38	53
11043	836935	36	48	21.0	53	58	26.0	53	48.0	47	44	42	75	36	49.0	47	41	25.0	64	54
11044	836936	20	15	20.0	27	31	18.0	46	13.0	35	33	34	52	24	38.0	54	21	23.0	27	53
11045	836939	27	36	24.0	39	54	23.0	43	49.0	43	44	25	67	36	47.0	40	26	28.0	51	32
11046	836943	46	53	28.0	51	57	28.0	55	61.0	47	48	57	72	50	49.0	52	46	27.0	68	60
11047	836944	22	21	19.0	21	25	18.0	26	52.0	20	36	32	34	17	43.0	52	16	20.0	25	35
11048	836946	23	31	25.0	30	39	23.0	39	59.0	42	43	25	66	39	48.0	32	29	25.0	52	52
11049	836947	32	45	24.0	45	46	24.0	45	58.0	46	47	49	73	42	47.0	51	31	24.0	58	57
11050	836950	20	34	28.0	37	54	26.0	41	45.0	46	45	29	68	33	48.0	43	45	27.0	54	56
11051	836951	45	52	30.0	58	54	26.0	63	59.0	49	49	63	75	49	46.0	55	49	29.0	70	62
11052	836952	34	29	19.0	30	24	21.0	25	32.0	35	36	35	45	29	42.0	31	27	22.0	44	47
11053	836954	26	42	25.0	32	48	25.0	53	54.0	46	47	30	66	38	47.0	44	44	24.0	59	52
11054	836955	40	46	20.0	48	50	22.0	37	50.0	39	43	28	67	25	47.0	52	43	23.0	45	50
11055	836956	31	31	27.0	41	48	27.0	32	49.0	41	44	33	62	36	46.0	34	37	27.0	47	49
11056	836957	31	36	24.0	41	37	23.0	33	55.0	43	48	42	73	27	43.0	34	30	26.0	49	54
11057	836960	38	24	18.0	25	21	20.0	49	33.0	41	43	33	52	24	35.0	51	16	23.0	31	40
11058	836961	25	31	24.0	31	43	25.0	46	45.0	48	45	33	71	40	49.0	45	39	24.0	54	58
11059	836963	39	49	29.0	58	53	27.0	61	50.0	45	48	61	75	50	49.0	51	51	27.0	64	62
11060	836965	24	20	23.0	32	49	25.0	50	53.0	45	48	41	66	40	49.0	46	49	24.0	61	57
11061	836968	24	21	24.0	35	45	21.0	44	43.0	41	43	36	65	28	43.0	44	36	19.0	44	45
11062	836971	39	20	26.0	28	43	27.0	31	43.0	40	38	37	54	37	46.0	30	26	26.0	37	43
11063	836972	49	51	30.0	57	58	28.0	62	58.0	49	50	66	74	50	49.0	57	58	30.0	65	61
11064	836973	25	44	0.0	48	52	0.0	48	34.0	44	47	53	36	30	39.0	38	48	0.0	42	54
11065	836975	30	16	21.0	20	24	19.0	29	26.0	23	30	25	39	22	31.0	25	16	19.0	28	37
11066	836976	48	52	22.0	57	54	25.0	55	57.0	48	48	49	71	50	45.0	57	53	25.0	58	60
11067	836979	20	22	29.0	35	47	27.0	39	43.0	45	41	37	63	37	47.0	43	34	26.0	46	49
11068	836980	46	51	25.0	56	59	27.0	59	59.0	47	48	51	72	48	49.0	57	54	26.0	60	56
11069	836983	37	51	23.0	55	56	26.0	57	61.0	46	49	63	69	48	49.0	54	53	26.0	65	59
11070	836986	33	38	28.0	58	47	25.0	58	49.0	46	45	57	75	47	47.0	56	49	25.0	62	55
11071	836990	28	38	22.0	46	43	27.0	45	42.0	48	46	40	68	37	50.0	44	32	25.0	48	53
11072	836988	34	28	26.0	29	38	18.0	37	32.0	36	39	32	65	35	48.0	29	28	22.0	40	52
11073	836989	21	35	26.0	35	37	25.0	26	36.0	46	43	30	72	35	47.0	34	25	21.0	56	54
11074	836992	20	38	21.0	42	37	25.0	33	42.0	47	42	26	56	38	48.0	31	29	20.0	58	54
11075	836994	29	22	23.0	26	21	19.0	54	31.0	39	41	32	50	28	40.0	28	23	20.0	38	34
11076	836995	42	47	29.0	57	57	26.0	56	52.0	47	48	44	66	46	49.0	53	53	26.0	62	59
11077	836998	37	47	23.0	52	58	24.0	57	46.0	46	46	46	75	45	50.0	53	38	27.0	62	58
11078	837000	15	20	17.0	21	39	22.0	44	28.0	37	33	27	67	23	46.0	25	26	21.0	41	39
11079	837001	33	33	19.0	31	25	22.0	25	25.0	46	39	35	49	33	47.0	29	31	21.0	41	49
11080	837003	42	44	24.0	55	58	26.0	51	45.0	47	47	55	73	44	48.0	53	47	28.0	63	60
11081	837005	38	49	25.0	58	56	24.0	60	46.0	47	47	53	72	42	47.0	51	44	25.0	57	57
11082	837007	44	54	30.0	60	59	28.0	70	64.0	49	49	74	75	50	50.0	59	56	30.0	66	62
11083	837009	25	28	21.0	23	52	23.0	33	39.0	44	44	52	73	32	47.0	39	23	22.0	46	54
11084	837011	35	48	29.0	56	57	26.0	57	55.0	48	47	51	71	43	47.0	55	50	28.0	61	57
11085	837013	31	31	22.0	53	58	24.0	51	49.0	44	47	54	74	46	47.0	47	49	25.0	59	55
11086	837015	31	39	21.0	44	51	22.0	44	40.0	41	46	43	68	38	47.0	50	42	27.0	53	53
11087	837016	41	53	28.0	53	56	26.0	60	42.0	46	48	54	74	48	49.0	51	46	25.0	65	61
11088	837019	26	44	22.0	48	51	24.0	43	45.0	46	42	25	75	41	46.0	48	40	23.0	53	55
11089	837021	34	47	28.0	53	57	28.0	57	53.0	47	47	62	75	43	49.0	52	46	27.0	65	57
11090	837023	24	34	25.0	37	54	26.0	34	40.0	42	45	52	71	33	47.0	32	30	20.0	54	54
11091	837025	32	28	21.0	47	53	23.0	48	45.0	44	45	51	73	40	49.0	44	41	24.0	59	60
11092	837027	36	45	28.0	52	57	25.0	49	41.0	43	45	49	74	40	44.0	54	30	25.0	61	57
11093	837029	34	45	26.0	55	53	26.0	50	49.0	43	43	45	72	43	42.0	53	43	26.0	67	55
11094	837031	37	49	22.0	41	55	24.0	50	43.0	44	42	61	68	40	41.0	51	38	24.0	53	57
11095	837033	25	34	20.0	47	51	25.0	46	42.0	46	45	25	67	30	43.0	45	34	21.0	53	57
11096	837034	43	51	30.0	57	56	28.0	67	63.0	47	49	66	73	50	45.0	54	51	26.0	68	58
11097	837036	30	49	27.0	58	57	26.0	51	48.0	46	44	52	71	37	45.0	56	35	27.0	61	58
11098	837038	40	47	26.0	51	51	26.0	58	53.0	46	44	51	70	43	38.0	51	42	26.0	58	55
11099	837057	37	29	23.0	26	43	14.0	33	25.0	42	48	27	28	30	35.0	44	33	14.0	55	42
11100	837060	26	32	23.0	29	42	14.0	26	14.0	45	41	25	31	22	31.0	39	36	13.0	46	43
11101	837063	54	40	21.0	40	55	21.0	49	35.0	46	46	70	53	47	38.0	54	46	19.0	58	59
11102	837067	37	41	24.0	33	49	21.0	52	47.0	48	49	42	58	41	41.0	39	51	27.0	55	58
11103	837068	54	49	30.0	52	55	30.0	55	37.0	47	49	69	70	47	43.0	55	51	30.0	56	60
11104	837074	28	51	20.0	31	55	22.0	45	30.0	36	46	26	57	41	41.0	37	48	14.0	61	62
11105	837079	28	34	23.0	30	51	23.0	31	21.0	44	42	26	42	30	34.0	35	44	25.0	56	52
11106	837077	52	34	22.0	45	43	25.0	59	34.0	48	41	68	53	48	39.0	53	52	27.0	51	52
11107	837081	53	50	25.0	48	57	28.0	63	34.0	46	41	70	63	48	39.0	56	51	22.0	59	56
11108	837082	33	48	24.0	39	57	24.0	60	39.0	36	46	46	71	38	43.0	30	51	16.0	59	61
11109	837084	40	27	25.0	30	55	17.0	42	32.0	44	47	36	56	30	41.0	36	50	14.0	59	56
11110	837085	52	48	24.0	50	53	20.0	60	42.0	47	46	65	67	47	43.0	55	52	22.0	55	60
11111	837087	38	42	26.0	48	51	28.0	54	43.0	45	48	40	71	35	46.0	44	46	29.0	66	60
11112	837088	36	28	25.0	21	46	20.0	33	17.0	41	39	25	39	28	36.0	40	31	13.0	49	50
11113	837089	29	26	25.0	25	39	24.0	40	25.0	46	46	58	38	40	37.0	33	42	22.0	60	58
11114	837092	32	31	26.0	20	48	17.0	30	19.0	41	42	25	32	25	35.0	38	30	14.0	40	47
11115	837095	33	51	25.0	37	57	25.0	50	39.0	48	47	52	59	36	43.0	38	48	15.0	61	57
11116	837098	52	37	23.0	46	52	21.0	54	29.0	43	41	61	45	48	33.0	58	48	19.0	53	57
11117	837097	37	42	24.0	24	48	17.0	28	17.0	42	45	28	36	31	35.0	40	40	12.0	49	49
11118	837099	45	54	26.0	51	52	26.0	49	48.0	43	46	47	42	44	44.0	48	45	16.0	50	59
11119	837101	42	40	30.0	29	48	17.0	39	25.0	44	47	40	52	33	40.0	38	45	13.0	53	55
11120	837102	53	37	22.0	47	52	20.0	55	29.0	42	44	68	59	47	35.0	58	44	20.0	53	54
11121	837103	37	47	30.0	39	48	21.0	42	36.0	42	45	32	39	35	42.0	29	46	15.0	46	56
11122	837105	52	48	23.0	49	54	24.0	67	37.0	37	45	67	62	47	32.0	57	50	20.0	55	58
11123	837107	34	38	23.0	18	48	17.0	33	11.0	46	32	53	40	27	30.0	39	27	14.0	25	49
11124	837111	22	35	27.0	20	51	19.0	28	25.0	44	47	29	31	29	43.0	41	42	15.0	48	53
11125	837113	51	47	30.0	53	55	25.0	54	31.0	44	46	60	43	49	43.0	58	47	24.0	54	59
11126	837114	39	34	24.0	31	54	19.0	34	26.0	47	48	32	43	36	38.0	42	45	15.0	55	58
11127	837115	35	37	25.0	49	53	22.0	53	28.0	46	45	28	45	36	38.0	41	38	28.0	60	56
11128	837116	38	48	28.0	20	56	21.0	36	44.0	29	45	43	60	38	42.0	25	46	20.0	45	63
