	A-ID	CHEMISTRY1	CHEMISTRY2	CHEMISTRY_prac	COMPUTERSCIENCE1	COMPUTERSCIENCE2	COMPUTER_prac	ENGLISH1	ENGLISH2	ISLAMIYAT1	ISLAMIYAT2	MATHEMATICS1	MATHEMATICS2	PAKSTUDIES1	PAKSTUDIES2	PHYSICS1	PHYSICS2	PHYSICS_prac	URDU1	URDU2
22910	867013	20	34	30.0	36.0	39	39.0	36	38.0	37	44	18	48.0	30	41.0	38.0	37.0	24.0	43	41
22922	867035	21	37	27.0	28.0	40	44.0	49	59.0	42	39	18	62.0	39	30.0	51.0	36.0	26.0	54	47
22935	867058	20	20	24.0	30.0	24	44.0	43	31.0	33	37	6	44.0	34	30.0	21.0	32.0	19.0	50	41
22940	867070	31	52	28.0	40.0	37	41.0	60	55.0	33	44	31	46.0	33	39.0	50.0	43.0	22.0	55	55
22943	867072	30	45	25.0	44.0	35	30.0	59	59.0	43	46	15	68.0	40	39.0	43.0	50.0	20.0	58	46
22944	867074	20	16	24.0	18.0	33	34.0	32	32.0	42	34	5	44.0	32	25.0	6.0	34.0	17.0	52	40
22949	867083	37	39	27.0	44.0	38	40.0	58	56.0	47	50	25	68.0	40	39.0	43.0	49.0	22.0	58	51
22950	867081	39	40	27.0	43.0	42	43.0	62	63.0	43	50	41	71.0	40	44.0	43.0	57.0	22.0	58	55
22963	867099	40	42	26.0	32.0	42	39.0	51	58.0	48	49	42	64.0	39	44.0	48.0	59.0	22.0	63	52
22964	867102	25	32	0.0	25.0	32	0.0	33	32.0	19	29	17	36.0	23	25.0	25.0	22.0	0.0	45	36
22965	867110	26	34	18.0	28.0	26	25.0	28	38.0	37	35	25	49.0	31	31.0	30.0	25.0	27.0	42	45
22966	867115	30	36	21.0	26.0	35	27.0	62	59.0	41	44	32	45.0	30	30.0	33.0	33.0	28.0	45	41
22967	867120	20	34	21.0	27.0	33	26.0	48	46.0	41	36	25	37.0	39	34.0	37.0	34.0	27.0	49	37
22969	867127	41	34	28.0	34.0	41	23.0	52	63.0	44	40	25	47.0	36	37.0	45.0	36.0	29.0	49	44
22970	867130	27	26	22.0	42.0	27	25.0	43	35.0	35	35	27	37.0	33	26.0	50.0	34.0	24.0	54	37
22971	867132	23	26	23.0	26.0	27	21.0	47	54.0	40	41	26	47.0	33	36.0	36.0	30.0	27.0	50	44
22973	867135	34	40	28.0	42.0	41	22.0	53	38.0	39	37	39	52.0	38	29.0	48.0	31.0	28.0	51	43
22974	867137	32	39	30.0	26.0	30	20.0	52	61.0	44	39	43	53.0	39	42.0	47.0	42.0	27.0	54	48
22975	867146	41	34	23.0	23.0	36	17.0	49	62.0	37	36	36	38.0	32	35.0	47.0	34.0	26.0	52	47
22977	867156	30	37	30.0	26.0	36	18.0	42	54.0	44	32	25	61.0	39	38.0	45.0	37.0	27.0	52	50
22978	867160	33	35	24.0	26.0	40	25.0	56	64.0	48	39	33	51.0	43	47.0	50.0	46.0	28.0	58	51
22982	867165	26	32	23.0	20.0	31	20.0	43	52.0	31	33	25	48.0	31	33.0	28.0	22.0	28.0	50	34
22983	867170	32	31	23.0	29.0	33	19.0	45	59.0	38	31	26	43.0	37	34.0	39.0	31.0	28.0	53	50
22984	867175	47	32	26.0	30.0	31	20.0	56	65.0	41	34	25	53.0	40	39.0	44.0	41.0	27.0	56	51
22988	867179	31	41	29.0	44.0	34	17.0	61	61.0	44	43	63	56.0	37	29.0	47.0	48.0	29.0	62	56
22989	867180	40	35	25.0	36.0	31	22.0	59	65.0	45	48	25	46.0	38	34.0	36.0	32.0	27.0	60	53
22991	867185	37	27	20.0	27.0	33	17.0	56	54.0	46	28	27	40.0	37	36.0	25.0	32.0	27.0	48	42
23021	867251	40	43	30.0	43.0	39	20.0	64	59.0	49	43	62	63.0	40	36.0	55.0	51.0	29.0	65	59
23031	867264	33	44	21.0	44.0	37	22.0	58	30.0	36	35	53	65.0	38	35.0	53.0	47.0	28.0	55	52
23032	867270	25	20	29.0	41.0	32	21.0	48	30.0	24	24	26	25.0	32	26.0	51.0	33.0	28.0	56	37
23033	867271	36	26	24.0	42.0	28	17.0	51	34.0	28	33	44	34.0	22	27.0	49.0	33.0	30.0	53	44
23036	867291	44	41	29.0	32.0	36	44.0	64	57.0	40	41	25	40.0	36	41.0	36.0	49.0	18.0	55	51
23037	867298	42	22	28.0	37.0	36	46.0	49	52.0	43	44	27	26.0	28	32.0	32.0	33.0	19.0	58	48
23038	867301	22	32	29.0	17.0	24	40.0	46	36.0	27	43	19	33.0	26	27.0	43.0	31.0	18.0	54	46
23045	867314	44	42	30.0	35.0	38	46.0	69	59.0	42	45	52	64.0	35	38.0	40.0	48.0	22.0	56	54
23046	867316	50	34	29.0	33.0	34	44.0	46	42.0	46	48	25	44.0	30	34.0	28.0	40.0	24.0	57	58
23048	867321	45	32	29.0	35.0	33	38.0	48	51.0	42	45	28	51.0	37	40.0	30.0	46.0	21.0	54	54
23049	867320	21	27	28.0	18.0	24	41.0	59	34.0	34	40	25	36.0	26	35.0	40.0	33.0	16.0	60	46
23051	867324	20	24	29.0	23.0	35	38.0	48	33.0	35	46	25	41.0	33	34.0	34.0	27.0	19.0	41	40
23055	867327	8	38	28.0	26.0	37	36.0	37	45.0	29	46	26	54.0	30	31.0	22.0	49.0	21.0	54	49
23056	867331	33	43	29.0	28.0	37	37.0	55	57.0	46	47	50	47.0	31	40.0	44.0	43.0	19.0	65	59
23057	867334	29	26	29.0	23.0	30	37.0	39	39.0	38	43	30	34.0	29	38.0	22.0	45.0	20.0	51	40
23064	867348	35	49	29.0	33.0	44	40.0	59	62.0	40	48	34	61.0	37	39.0	30.0	50.0	20.0	58	57
23067	867356	20	23	28.0	20.0	29	36.0	45	46.0	44	45	26	42.0	22	21.0	47.0	29.0	22.0	52	39
23069	867355	42	33	29.0	27.0	39	37.0	54	57.0	44	47	47	62.0	35	39.0	31.0	49.0	21.0	58	56
23071	867361	20	20	27.0	20.0	33	41.0	49	36.0	36	35	27	35.0	25	26.0	42.0	25.0	21.0	61	33
23073	867364	34	31	28.0	25.0	32	34.0	35	44.0	36	46	38	56.0	28	40.0	27.0	31.0	20.0	47	43
23075	867369	30	23	28.0	27.0	38	33.0	46	38.0	36	41	26	59.0	33	34.0	21.0	42.0	22.0	53	50
23083	867394	45	24	29.0	20.0	28	49.0	56	50.0	40	37	25	30.0	40	38.0	36.0	26.0	22.0	56	46
23084	867401	29	22	28.0	22.0	18	50.0	38	34.0	26	26	25	26.0	28	32.0	21.0	21.0	24.0	42	34
23085	867398	33	32	30.0	25.0	26	48.0	52	52.0	49	30	30	42.0	41	37.0	31.0	33.0	22.0	56	48
23086	867404	48	39	29.0	23.0	33	48.0	57	64.0	46	45	46	38.0	39	39.0	29.0	27.0	17.0	57	50
23087	867407	46	38	28.0	20.0	30	49.0	62	45.0	40	39	42	40.0	41	32.0	32.0	35.0	21.0	53	57
23093	867419	11	21	28.0	24.0	29	44.0	32	25.0	37	30	25	60.0	28	36.0	23.0	38.0	21.0	52	47
23095	867423	35	24	29.0	30.0	31	43.0	37	39.0	38	34	36	40.0	36	42.0	20.0	34.0	20.0	53	45
23096	867427	10	20	29.0	22.0	25	44.0	25	30.0	30	40	29	43.0	19	35.0	11.0	34.0	15.0	48	47
23097	867415	24	26	29.0	32.0	40	45.0	42	36.0	43	32	37	51.0	25	37.0	26.0	38.0	19.0	49	49
23130	867507	29	39	24.0	36.0	31	47.0	50	31.0	46	45	21	60.0	26	45.0	41.0	41.0	17.0	50	49
23132	867509	25	24	24.0	28.0	23	40.0	36	19.0	46	36	13	51.0	21	23.0	31.0	25.0	15.0	36	27
23133	867511	35	42	24.0	29.0	34	39.0	51	28.0	43	49	17	69.0	27	36.0	37.0	43.0	15.0	54	49
23134	867515	31	40	28.0	35.0	35	39.0	55	52.0	48	46	25	62.0	30	32.0	42.0	44.0	15.0	54	41
23136	867519	35	45	29.0	34.0	37	41.0	53	51.0	49	49	28	72.0	39	44.0	46.0	44.0	13.0	63	56
23137	867521	11	35	20.0	23.0	32	38.0	37	28.0	40	29	14	57.0	21	30.0	34.0	30.0	14.0	45	37
23139	867527	23	41	22.0	28.0	32	39.0	25	35.0	47	45	58	49.0	29	39.0	21.0	25.0	16.0	51	59
23142	867533	21	34	29.0	21.0	34	39.0	37	28.0	40	36	25	39.0	17	31.0	31.0	24.0	17.0	57	49
23143	867549	32	25	0.0	29.0	26	0.0	28	29.0	36	28	37	47.0	24	31.0	50.0	26.0	0.0	53	58
23145	867557	42	46	30.0	37.0	40	37.0	65	37.0	47	47	32	72.0	43	46.0	47.0	45.0	14.0	58	64
23146	867558	20	38	20.0	28.0	34	34.0	34	28.0	44	41	19	60.0	17	40.0	33.0	35.0	13.0	43	57
23148	867560	25	32	22.0	18.0	30	34.0	35	14.0	44	39	9	58.0	20	35.0	23.0	34.0	14.0	37	62
23150	867562	25	34	20.0	26.0	31	40.0	40	26.0	42	41	16	48.0	23	36.0	28.0	33.0	13.0	38	48
23151	867563	35	51	30.0	38.0	45	50.0	62	47.0	49	50	36	72.0	40	46.0	47.0	45.0	13.0	59	63
23152	867564	25	37	28.0	26.0	41	38.0	51	35.0	45	42	25	65.0	35	38.0	40.0	41.0	13.0	55	60
23153	867565	25	45	24.0	33.0	40	35.0	52	41.0	48	41	19	67.0	29	41.0	41.0	45.0	18.0	53	63
23154	867567	43	52	25.0	39.0	43	36.0	54	46.0	48	49	32	72.0	34	46.0	36.0	40.0	19.0	50	58
23155	867566	25	37	25.0	25.0	34	36.0	43	39.0	48	46	9	62.0	31	42.0	30.0	31.0	18.0	49	59
23156	867574	22	27	20.0	32.0	38	35.0	38	17.0	42	47	25	51.0	38	40.0	28.0	24.0	14.0	56	60
23157	867575	29	49	24.0	40.0	42	31.0	47	39.0	45	49	27	65.0	33	45.0	45.0	56.0	12.0	62	62
23158	867601	25	27	0.0	28.0	30	0.0	25	27.0	46	29	49	48.0	27	29.0	42.0	42.0	0.0	40	43
23169	867657	31	21	23.0	20.0	24	22.0	29	40.0	36	46	25	25.0	32	34.0	26.0	30.0	24.0	34	50
23170	867660	46	29	26.0	31.0	37	22.0	41	46.0	46	41	34	48.0	32	40.0	37.0	38.0	26.0	43	50
23171	867663	40	24	26.0	29.0	25	20.0	30	29.0	43	46	35	48.0	26	32.0	31.0	33.0	23.0	43	48
23172	867666	33	21	25.0	22.0	20	20.0	28	25.0	30	44	25	49.0	17	28.0	33.0	37.0	24.0	45	37
23174	867675	29	33	25.0	20.0	30	26.0	37	41.0	35	44	33	44.0	28	24.0	24.0	31.0	28.0	47	43
23201	867763	28	48	24.0	24.0	42	48.0	46	47.0	39	38	36	46.0	34	39.0	35.0	39.0	26.0	40	58
23209	867775	20	34	26.0	17.0	43	44.0	36	47.0	33	31	28	42.0	29	26.0	21.0	35.0	25.0	37	29
23211	867779	20	21	23.0	31.0	40	45.0	45	25.0	29	41	27	30.0	33	19.0	26.0	28.0	28.0	38	49
23226	867798	11	22	24.0	17.0	33	48.0	38	32.0	42	30	29	37.0	27	26.0	25.0	28.0	25.0	34	48
23232	867804	25	41	24.0	26.0	41	47.0	58	48.0	48	42	27	55.0	41	44.0	47.0	49.0	22.0	49	67
23238	867811	57	58	28.0	43.0	49	50.0	71	73.0	48	48	54	74.0	47	43.0	53.0	54.0	30.0	56	71
23239	867808	43	45	25.0	38.0	46	49.0	69	64.0	46	44	69	67.0	44	38.0	56.0	47.0	23.0	58	69
23244	867817	38	49	26.0	34.0	42	48.0	60	62.0	47	46	25	50.0	39	47.0	45.0	44.0	28.0	44	64
23274	867852	21	39	28.0	24.0	41	49.0	54	44.0	47	42	29	55.0	29	32.0	46.0	31.0	27.0	49	63
23276	867855	20	43	26.0	19.0	41	50.0	54	46.0	39	47	37	55.0	29	34.0	36.0	33.0	24.0	49	60
23281	867861	20	11	21.0	17.0	19	47.0	25	26.0	40	35	26	39.0	34	18.0	23.0	26.0	26.0	42	48
23292	867880	27	36	24.0	21.0	40	47.0	44	58.0	42	42	29	44.0	36	38.0	27.0	36.0	27.0	39	58
23293	867884	22	34	26.0	17.0	42	50.0	45	39.0	48	46	25	57.0	38	36.0	21.0	34.0	27.0	46	53
23299	867893	49	59	30.0	34.0	47	50.0	58	61.0	48	44	56	67.0	44	48.0	52.0	55.0	29.0	57	61
23311	867905	20	14	24.0	20.0	34	47.0	29	37.0	33	44	25	50.0	39	32.0	34.0	20.0	27.0	46	49
23312	867906	24	26	24.0	28.0	32	48.0	58	50.0	42	46	35	54.0	40	33.0	35.0	28.0	26.0	51	59
23314	867909	16	25	24.0	20.0	34	48.0	31	34.0	38	42	25	36.0	34	30.0	28.0	29.0	25.0	50	50
23315	867910	21	39	24.0	28.0	34	50.0	56	61.0	42	44	27	30.0	40	38.0	42.0	37.0	26.0	49	63
23317	867914	45	48	25.0	36.0	46	50.0	66	60.0	45	45	31	69.0	47	39.0	43.0	46.0	25.0	47	62
23318	867915	36	47	22.0	32.0	38	48.0	59	58.0	46	45	27	56.0	36	45.0	44.0	46.0	27.0	54	66
23340	867944	28	23	23.0	27.0	39	46.0	48	31.0	35	37	19	43.0	22	37.0	31.0	21.0	23.0	49	46
23342	867954	40	37	23.0	32.0	39	46.0	58	48.0	40	35	25	64.0	37	33.0	43.0	38.0	25.0	44	51
23347	867966	38	30	24.0	24.0	42	42.0	43	48.0	36	42	38	53.0	26	34.0	30.0	23.0	25.0	45	43
23348	867968	45	42	23.0	30.0	42	50.0	45	60.0	44	43	25	57.0	39	40.0	35.0	37.0	26.0	43	50
23362	867989	23	22	22.0	23.0	37	40.0	35	28.0	32	38	8	52.0	23	36.0	12.0	20.0	23.0	33	48
23368	867998	56	55	24.0	39.0	43	50.0	66	66.0	47	45	39	68.0	37	37.0	34.0	38.0	28.0	53	59
23371	868003	20	30	24.0	30.0	36	45.0	51	44.0	32	37	12	60.0	27	38.0	27.0	28.0	24.0	32	48
23375	868009	35	43	20.0	40.0	37	48.0	54	60.0	41	45	42	56.0	42	40.0	39.0	44.0	20.0	63	57
23376	868007	30	42	22.0	32.0	40	46.0	52	58.0	40	45	46	65.0	35	43.0	47.0	40.0	19.0	65	58
23377	868012	47	48	25.0	40.0	43	47.0	64	60.0	44	47	34	63.0	41	41.0	46.0	38.0	29.0	59	53
23379	868014	25	40	23.0	33.0	34	50.0	50	36.0	34	26	10	38.0	23	37.0	25.0	28.0	26.0	30	51
23380	868013	36	40	18.0	39.0	33	47.0	57	60.0	40	44	33	60.0	40	43.0	36.0	35.0	25.0	62	55
23383	868018	35	39	22.0	41.0	37	47.0	51	50.0	37	43	46	59.0	42	41.0	36.0	43.0	25.0	56	57
23384	868019	41	45	22.0	40.0	41	48.0	58	62.0	45	45	54	65.0	44	46.0	39.0	53.0	23.0	52	57
23388	868023	40	34	23.0	22.0	34	46.0	43	40.0	34	33	18	39.0	33	36.0	21.0	25.0	26.0	38	49
23389	868028	31	41	24.0	34.0	38	43.0	50	43.0	22	38	35	48.0	33	39.0	22.0	24.0	25.0	31	51
23390	868031	37	44	22.0	38.0	35	46.0	62	56.0	44	46	55	60.0	42	37.0	42.0	47.0	22.0	55	55
23395	868035	39	36	23.0	36.0	39	44.0	39	32.0	30	38	25	37.0	17	35.0	39.0	24.0	20.0	34	46
23398	868039	34	29	22.0	28.0	37	50.0	48	29.0	42	33	18	52.0	17	39.0	34.0	27.0	23.0	39	54
23401	868076	29	37	21.0	42.0	30	46.0	45	52.0	48	46	50	52.0	31	38.0	35.0	45.0	22.0	56	55
23402	868078	20	29	21.0	32.0	33	46.0	36	40.0	31	36	39	41.0	34	31.0	20.0	32.0	22.0	48	50
23403	868086	20	20	20.0	28.0	25	46.0	25	33.0	38	41	31	17.0	21	33.0	21.0	13.0	22.0	58	44
23404	868090	27	41	22.0	31.0	43	45.0	60	55.0	32	45	49	46.0	31	38.0	37.0	34.0	25.0	59	58
23405	868091	26	42	22.0	37.0	43	47.0	57	42.0	29	43	44	51.0	43	36.0	37.0	25.0	24.0	57	56
23406	868106	26	30	19.0	21.0	11	41.0	31	35.0	41	38	25	20.0	43	27.0	24.0	26.0	22.0	48	55
23408	868107	49	22	27.0	29.0	27	50.0	43	50.0	45	43	52	43.0	39	26.0	47.0	35.0	20.0	57	59
23410	868110	48	29	26.0	32.0	34	47.0	41	55.0	37	42	58	57.0	46	21.0	50.0	37.0	18.0	57	66
23412	868113	31	23	29.0	22.0	31	46.0	42	29.0	45	38	28	29.0	32	19.0	46.0	34.0	24.0	50	56
23415	868119	25	25	0.0	34.0	25	0.0	26	17.0	17	22	31	34.0	17	26.0	31.0	25.0	0.0	49	38
23417	868116	36	27	27.0	23.0	39	46.0	33	31.0	45	41	43	56.0	39	30.0	42.0	32.0	23.0	55	48
23418	868120	51	42	25.0	31.0	38	50.0	50	50.0	43	48	52	48.0	37	28.0	35.0	33.0	26.0	50	49
23423	868124	27	27	20.0	40.0	44	48.0	40	48.0	47	48	52	66.0	43	34.0	26.0	37.0	11.0	61	58
23424	868125	51	12	24.0	22.0	32	42.0	37	30.0	38	43	44	46.0	41	29.0	33.0	14.0	17.0	54	51
23425	868126	30	22	23.0	43.0	44	47.0	49	53.0	49	46	53	70.0	44	39.0	33.0	43.0	13.0	60	60
23426	868127	49	20	26.0	26.0	39	46.0	46	49.0	45	42	42	52.0	37	36.0	32.0	20.0	17.0	49	52
23430	868136	35	16	24.0	17.0	42	48.0	33	28.0	31	43	31	18.0	21	28.0	36.0	10.0	19.0	31	47
23434	868143	25	33	20.0	42.0	48	46.0	36	54.0	47	40	27	65.0	40	41.0	26.0	31.0	11.0	62	61
23437	868145	21	32	23.0	43.0	25	47.0	46	49.0	44	45	51	58.0	46	31.0	30.0	25.0	12.0	61	59
23439	868147	15	32	22.0	37.0	18	46.0	33	43.0	30	36	29	52.0	30	25.0	21.0	26.0	10.0	44	50
23441	868149	33	31	27.0	40.0	24	50.0	46	53.0	48	42	66	65.0	42	35.0	33.0	32.0	10.0	61	67
23443	868152	53	31	20.0	21.0	38	46.0	44	49.0	40	43	42	42.0	42	32.0	41.0	31.0	21.0	56	59
23445	868155	34	47	23.0	43.0	45	48.0	46	54.0	48	45	64	67.0	46	43.0	38.0	43.0	10.0	65	60
23446	868156	36	16	22.0	23.0	17	42.0	33	29.0	35	42	26	25.0	29	25.0	26.0	16.0	24.0	45	44
23450	868165	41	37	17.0	34.0	41	50.0	55	58.0	39	41	40	58.0	40	22.0	44.0	35.0	24.0	54	53
23457	868170	23	26	18.0	19.0	24	48.0	25	33.0	27	34	25	25.0	21	28.0	41.0	20.0	18.0	45	53
23459	868171	29	24	25.0	17.0	24	46.0	26	31.0	31	34	25	42.0	27	19.0	32.0	20.0	17.0	38	52
23466	868179	27	31	21.0	25.0	30	43.0	27	40.0	42	43	26	32.0	29	23.0	28.0	27.0	13.0	46	49
23468	868184	50	42	27.0	22.0	36	49.0	48	66.0	49	44	50	61.0	44	32.0	35.0	37.0	16.0	52	58
23481	868202	35	29	22.0	24.0	29	44.0	30	61.0	41	41	25	50.0	32	31.0	35.0	39.0	16.0	41	52
23489	868210	43	22	25.0	19.0	27	45.0	46	43.0	37	43	30	39.0	41	25.0	34.0	22.0	26.0	50	55
23499	868253	32	20	22.0	21.0	11	45.0	48	37.0	36	33	30	42.0	29	23.0	42.0	38.0	20.0	46	44
23506	868268	21	32	26.0	33.0	29	48.0	39	48.0	46	42	25	48.0	27	22.0	34.0	34.0	20.0	52	54
23512	868278	24	36	28.0	20.0	34	44.0	38	50.0	41	43	39	55.0	25	26.0	29.0	34.0	22.0	47	50
23513	868279	58	58	29.0	36.0	47	47.0	54	69.0	49	48	48	67.0	42	47.0	52.0	54.0	27.0	56	60
23519	868284	39	52	30.0	39.0	48	46.0	55	60.0	45	47	41	70.0	43	33.0	54.0	48.0	25.0	62	60
23529	868299	54	53	30.0	48.0	50	50.0	53	69.0	47	47	59	75.0	48	39.0	56.0	58.0	29.0	68	66
23531	868303	57	55	30.0	41.0	50	50.0	61	70.0	50	49	70	73.0	44	45.0	56.0	60.0	29.0	54	68
23538	868315	50	58	30.0	47.0	49	50.0	55	64.0	47	44	56	70.0	46	41.0	56.0	55.0	28.0	67	69
23542	868327	47	51	30.0	43.0	48	48.0	51	70.0	46	48	59	73.0	44	47.0	56.0	55.0	27.0	67	67
23545	868332	33	25	22.0	22.0	40	42.0	25	33.0	36	37	32	19.0	32	22.0	25.0	29.0	18.0	48	46
23549	868339	55	54	30.0	38.0	47	45.0	57	69.0	49	47	49	68.0	44	40.0	55.0	53.0	30.0	57	68
23554	868351	38	50	28.0	41.0	41	45.0	54	66.0	44	39	43	75.0	42	39.0	49.0	40.0	26.0	65	58
23557	868355	55	47	30.0	35.0	46	47.0	54	66.0	47	47	35	55.0	42	34.0	52.0	43.0	30.0	55	70
23558	868359	39	40	28.0	38.0	43	45.0	43	61.0	47	42	55	48.0	39	36.0	54.0	51.0	26.0	51	63
23561	868363	47	48	28.0	33.0	45	44.0	33	68.0	48	47	50	60.0	41	40.0	56.0	51.0	27.0	55	69
23562	868367	42	43	28.0	34.0	42	44.0	59	65.0	45	42	41	40.0	43	35.0	36.0	39.0	23.0	55	55
23563	868368	38	46	28.0	34.0	46	46.0	55	64.0	43	41	48	57.0	38	41.0	47.0	47.0	24.0	53	62
23564	868371	28	49	28.0	42.0	44	44.0	48	64.0	48	48	38	57.0	40	32.0	53.0	45.0	23.0	58	67
23566	868375	37	40	28.0	41.0	40	45.0	41	64.0	41	47	40	50.0	41	39.0	45.0	51.0	26.0	62	56
23574	868391	57	57	30.0	41.0	50	46.0	54	67.0	48	49	72	75.0	39	41.0	54.0	57.0	30.0	56	71
23575	868395	32	28	27.0	25.0	45	46.0	35	48.0	44	46	25	47.0	34	32.0	33.0	26.0	18.0	55	60
23576	868396	40	29	28.0	26.0	26	44.0	48	56.0	47	46	29	45.0	42	31.0	46.0	30.0	22.0	53	59
23578	868399	49	52	30.0	37.0	50	46.0	46	66.0	47	49	57	72.0	43	46.0	52.0	56.0	28.0	53	67
23579	868400	34	36	27.0	37.0	36	44.0	45	56.0	39	44	32	53.0	38	31.0	43.0	36.0	22.0	62	53
23581	868404	40	43	28.0	33.0	36	43.0	53	67.0	47	46	32	62.0	28	28.0	45.0	32.0	26.0	51	56
23583	868408	45	28	30.0	29.0	31	42.0	42	59.0	39	47	34	54.0	33	31.0	51.0	33.0	26.0	55	52
23584	868411	35	50	29.0	39.0	46	44.0	45	58.0	48	44	45	60.0	40	44.0	53.0	41.0	26.0	52	66
23587	868416	25	41	30.0	34.0	47	48.0	30	57.0	41	46	49	71.0	41	29.0	50.0	38.0	28.0	54	63
23588	868420	20	16	26.0	29.0	45	48.0	32	37.0	44	44	40	41.0	38	32.0	54.0	21.0	20.0	54	53
23591	868425	23	44	30.0	33.0	38	48.0	47	69.0	42	47	27	47.0	38	27.0	36.0	38.0	20.0	56	52
23605	868453	37	24	26.0	25.0	35	48.0	37	56.0	45	39	25	49.0	33	32.0	49.0	35.0	24.0	50	62
23606	868449	51	51	30.0	45.0	49	50.0	61	70.0	45	46	69	73.0	44	41.0	56.0	47.0	29.0	67	69
23607	868451	43	56	30.0	43.0	49	47.0	52	67.0	48	47	64	72.0	42	48.0	52.0	49.0	30.0	55	68
23609	868457	27	29	26.0	39.0	31	48.0	30	61.0	40	41	37	43.0	32	27.0	43.0	28.0	19.0	45	47
23612	868469	44	37	29.0	30.0	40	49.0	51	62.0	47	46	29	36.0	42	33.0	50.0	34.0	24.0	55	46
23613	868461	22	40	27.0	37.0	46	49.0	40	47.0	41	46	52	52.0	35	38.0	41.0	40.0	16.0	53	47
23616	868471	34	32	26.0	20.0	31	49.0	42	63.0	38	45	25	38.0	23	34.0	45.0	34.0	22.0	50	52
23617	868473	33	43	29.0	36.0	40	49.0	51	56.0	48	47	37	58.0	40	35.0	43.0	36.0	27.0	54	52
23618	868475	22	27	25.0	32.0	44	49.0	26	37.0	38	44	35	41.0	41	33.0	27.0	29.0	22.0	59	49
23619	868478	35	31	24.0	37.0	48	48.0	63	54.0	28	32	20	43.0	34	30.0	48.0	38.0	20.0	42	50
23620	868482	32	48	30.0	28.0	48	50.0	41	57.0	49	47	67	62.0	35	41.0	55.0	48.0	30.0	54	50
23621	868483	40	47	29.0	32.0	43	48.0	51	50.0	39	49	50	41.0	33	38.0	40.0	41.0	22.0	53	59
23622	868481	30	21	0.0	30.0	26	0.0	25	50.0	33	38	34	66.0	22	28.0	15.0	25.0	0.0	34	47
23623	868486	43	47	28.0	23.0	43	46.0	45	54.0	39	45	42	51.0	32	40.0	41.0	42.0	22.0	46	53
23626	868499	50	54	30.0	35.0	48	50.0	49	61.0	47	47	58	66.0	37	41.0	56.0	55.0	30.0	59	50
23627	868504	24	26	27.0	17.0	41	46.0	43	30.0	30	33	38	36.0	30	34.0	40.0	25.0	18.0	53	49
23628	868517	50	38	0.0	25.0	27	0.0	32	33.0	45	32	15	42.0	34	18.0	35.0	33.0	0.0	54	42
23644	868573	49	52	27.0	31.0	47	44.0	45	54.0	39	39	40	58.0	41	38.0	47.0	45.0	26.0	50	41
23648	868575	29	41	27.0	31.0	34	40.0	44	46.0	35	30	25	34.0	36	21.0	55.0	12.0	21.0	54	39
23654	868581	51	48	29.0	41.0	40	46.0	58	54.0	38	43	45	73.0	39	28.0	58.0	54.0	29.0	57	49
23665	868597	57	48	28.0	44.0	44	50.0	62	55.0	44	48	49	64.0	46	40.0	56.0	39.0	30.0	56	53
23669	868601	26	30	26.0	17.0	33	50.0	50	45.0	37	36	25	25.0	35	22.0	27.0	30.0	21.0	54	44
23675	868611	52	56	28.0	33.0	47	44.0	53	65.0	44	48	51	73.0	35	38.0	34.0	49.0	21.0	54	53
23681	868617	41	41	26.0	39.0	43	45.0	47	40.0	34	39	27	39.0	35	32.0	45.0	38.0	20.0	61	46
23683	868619	43	37	28.0	42.0	41	46.0	41	46.0	40	44	28	55.0	42	35.0	46.0	40.0	21.0	59	43
23687	868627	26	43	25.0	22.0	47	50.0	33	57.0	35	35	29	25.0	37	21.0	24.0	41.0	18.0	49	38
23688	868628	48	46	29.0	39.0	45	40.0	66	59.0	49	44	48	47.0	43	29.0	49.0	44.0	27.0	59	51
23696	868662	44	53	27.0	26.0	40	44.0	38	41.0	38	36	25	33.0	28	38.0	39.0	45.0	18.0	40	42
23701	868668	16	29	26.0	17.0	25	46.0	35	39.0	35	36	15	25.0	38	35.0	34.0	11.0	23.0	55	42
23709	868697	47	57	26.0	25.0	46	42.0	41	57.0	46	49	42	59.0	35	37.0	35.0	41.0	27.0	56	50
23710	868698	44	50	28.0	21.0	47	40.0	49	59.0	45	43	31	44.0	37	41.0	38.0	38.0	29.0	53	59
23713	868702	30	36	25.0	20.0	41	38.0	49	36.0	26	33	37	37.0	31	36.0	43.0	22.0	27.0	49	39
23718	868708	49	59	28.0	33.0	47	44.0	63	63.0	47	45	40	65.0	41	38.0	42.0	54.0	29.0	55	58
23749	868761	28	43	28.0	41.0	49	48.0	58	62.0	48	46	59	57.0	40	46.0	47.0	35.0	28.0	60	60
23756	868767	32	44	30.0	31.0	43	47.0	57	60.0	44	43	55	49.0	40	39.0	40.0	30.0	26.0	62	53
23765	868776	20	30	26.0	31.0	28	44.0	39	45.0	39	36	34	47.0	37	31.0	35.0	28.0	25.0	42	35
23783	868800	35	50	30.0	36.0	46	50.0	58	64.0	45	49	44	52.0	41	45.0	45.0	42.0	25.0	55	60
23801	868818	23	47	30.0	38.0	46	44.0	55	51.0	49	46	56	49.0	37	40.0	36.0	44.0	28.0	59	58
23806	868831	37	43	30.0	34.0	44	48.0	62	60.0	49	46	39	57.0	38	37.0	54.0	32.0	28.0	60	54
